"date","state","avg_victim_age","avg_suspect_age"
2017-04-07,"Illinois",8,9
2017-04-07,"Minnesota",22,22
2017-04-07,"Florida",48,52
2017-04-07,"Michigan",17.5,21
2017-04-07,"California",35,35
2017-04-07,"Florida",25,28
2017-04-07,"Pennsylvania",28,36
2017-04-07,"Mississippi",30,75
2017-04-07,"Alabama",22,22
2017-04-07,"Minnesota",25.5,20
2017-04-07,"Indiana",28,23
2017-04-07,"Georgia",55,58
2017-04-07,"California",21,18
2017-04-07,"Tennessee",47,25
2017-04-07,"Tennessee",29,47
2017-04-07,"California",20,29
2017-04-07,"Kansas",19,22.5
2017-04-07,"Florida",53,58
2017-04-07,"North Carolina",20.75,23
2017-04-07,"Tennessee",35,17
2017-04-07,"Mississippi",25,22
2017-04-07,"Florida",26,22.3333333333333
2017-04-08,"California",55,70
2017-04-08,"Alabama",20.5,21
2017-04-08,"South Carolina",43,23
2017-04-08,"Tennessee",21,46
2017-04-08,"Washington",21,18
2017-04-08,"Ohio",29,26
2017-04-08,"Florida",38.5,33
2017-04-08,"Pennsylvania",14,13
2017-04-08,"California",29,35.5
2017-04-08,"Alabama",26,25.5
2017-04-08,"Louisiana",40,22
2017-04-08,"Arkansas",44,28
2017-04-08,"Wisconsin",64,72
2017-04-08,"Arizona",29,37
2017-04-08,"Arkansas",28,33
2017-04-08,"Wisconsin",24,34
2017-04-08,"Pennsylvania",17,16
2017-04-08,"Alabama",39,34
2017-04-08,"Virginia",19,21
2017-04-08,"North Carolina",35,30
2017-04-08,"Michigan",26,42
2017-04-08,"Pennsylvania",14,13
2017-04-09,"Alabama",4,3
2017-04-09,"Washington",18,21
2017-04-09,"Ohio",15,21.5
2017-04-09,"Nebraska",15,15.3333333333333
2017-04-09,"Missouri",26,38
2017-04-09,"Louisiana",24.5,20
2017-04-09,"North Carolina",31,23
2017-04-09,"Michigan",27,24
2017-04-09,"Maryland",33,56
2017-04-09,"Texas",49,55
2017-04-09,"Texas",23,21
2017-04-09,"Mississippi",15,16
2017-04-09,"Tennessee",37,17.5
2017-04-09,"Pennsylvania",22,19
2017-04-09,"Ohio",52,26
2017-04-09,"Michigan",22,21
2017-04-09,"Georgia",24,19
2017-04-09,"Ohio",23,26
2017-04-09,"Kentucky",30,26
2017-04-09,"Florida",20,20
2017-04-09,"Missouri",46,57
2017-04-09,"Michigan",38,21
2017-04-09,"Virginia",63,23
2017-04-09,"New Jersey",26,30
2017-04-09,"West Virginia",36,33
2017-04-09,"Texas",40,39
2017-04-10,"Ohio",20,34
2017-04-10,"Louisiana",31,17
2017-04-10,"South Carolina",19,25
2017-04-10,"Texas",31,20
2017-04-10,"Florida",41,63
2017-04-10,"Florida",15,19
2017-04-10,"Florida",28,32
2017-04-10,"Nevada",39,49
2017-04-10,"Ohio",22,19.5
2017-04-10,"North Carolina",30,21.3333333333333
2017-04-10,"Florida",41,39
2017-04-10,"Missouri",27,16
2017-04-10,"California",23.3333333333333,53
2017-04-10,"Illinois",18.5,22
2017-04-10,"Nevada",63,52
2017-04-10,"Texas",25,14
2017-04-10,"Mississippi",73,51
2017-04-10,"California",26,25
2017-04-10,"Kentucky",42,40
2017-04-10,"Florida",40,48
2017-04-10,"New Jersey",56,34
2017-04-10,"Missouri",45,27.5
2017-04-10,"Illinois",59,41
2017-04-10,"Florida",39,26
2017-04-10,"California",33,21
2017-04-10,"Utah",41,21
2017-04-10,"Massachusetts",18,19
2017-04-11,"Illinois",21,28
2017-04-11,"New Jersey",28,20
2017-04-11,"California",36,44
2017-04-11,"New York",19,18
2017-04-11,"North Carolina",26,20
2017-04-11,"Texas",37,17.5
2017-04-11,"New Mexico",21,31
2017-04-11,"Tennessee",27.5,30
2017-04-11,"Virginia",16,20
2017-04-11,"Florida",43,29.5
2017-04-11,"Texas",19,22
2017-04-11,"California",27,19
2017-04-11,"Iowa",34.5,22
2017-04-11,"Washington",19,18.6666666666667
2017-04-11,"Oregon",17,18.5
2017-04-11,"Florida",32,45
2017-04-12,"Kansas",33,35
2017-04-12,"North Carolina",28,27
2017-04-12,"New Jersey",31,25
2017-04-12,"Oregon",9.5,42
2017-04-12,"Connecticut",31,30
2017-04-12,"Indiana",38,36
2017-04-12,"New York",59,18
2017-04-12,"Alabama",19.5,18
2017-04-12,"Arizona",57,18
2017-04-12,"Alabama",24,24
2017-04-12,"Massachusetts",20,19
2017-04-12,"Colorado",25,23
2017-04-12,"Mississippi",25,25
2017-04-12,"Texas",17,43
2017-04-12,"Georgia",21,28
2017-04-12,"California",17,18
2017-04-12,"Illinois",31,21
2017-04-12,"Pennsylvania",18,20
2017-04-12,"Oregon",25,25
2017-04-12,"Texas",33,39
2017-04-12,"Florida",27,21.5
2017-04-13,"Kansas",22,21.5
2017-04-13,"Texas",66,65
2017-04-13,"Pennsylvania",32,27
2017-04-13,"Illinois",39,29
2017-04-13,"Pennsylvania",32,28
2017-04-13,"Florida",26,19
2017-04-13,"Florida",20,19
2017-04-13,"Massachusetts",21,29
2017-04-13,"Texas",24,47
2017-04-13,"Kentucky",42,54
2017-04-13,"Alabama",25,20
2017-04-13,"Pennsylvania",20,19
2017-04-13,"Florida",26,23
2017-04-13,"New Jersey",34,48
2017-04-13,"Florida",70,29
2017-04-13,"Alaska",27,23
2017-04-13,"Mississippi",53,46
2017-04-13,"Virginia",20,20
2017-04-13,"Virginia",22.5,19
2017-04-13,"South Carolina",19,16
2017-04-13,"Virginia",23,20
2017-04-13,"Tennessee",23,29
2017-04-13,"Missouri",32,35
2017-04-13,"Kansas",48.5,17
2017-04-13,"New York",37,36
2017-04-13,"New Jersey",19,20
2017-04-13,"New Mexico",33,43
2017-04-13,"California",28,25
2017-04-13,"Ohio",50,30
2017-04-14,"Illinois",29,65
2017-04-14,"Ohio",52,45
2017-04-14,"Louisiana",26,36
2017-04-14,"Alabama",43,32
2017-04-14,"Ohio",48,25.3333333333333
2017-04-14,"Tennessee",12,13
2017-04-14,"Pennsylvania",31,58
2017-04-14,"Texas",25,27
2017-04-14,"Pennsylvania",13,19
2017-04-14,"Florida",39,36
2017-04-14,"Georgia",30,27
2017-04-14,"Missouri",31,31
2017-04-14,"Pennsylvania",31,58
2017-04-14,"Louisiana",27,32
2017-04-14,"Delaware",20,25
2017-04-14,"Arizona",61,60
2017-04-14,"Alabama",19,19
2017-04-14,"Virginia",32,33
2017-04-14,"Kentucky",32,38
2017-04-14,"Pennsylvania",22,27
2017-04-14,"Texas",15,17
2017-04-14,"Alabama",29,19
2017-04-14,"California",19,16.5
2017-04-15,"New York",31,24
2017-04-15,"North Carolina",26,15
2017-04-15,"Kentucky",33,34
2017-04-15,"Florida",66,62
2017-04-15,"Iowa",34,38
2017-04-15,"Texas",36,27
2017-04-15,"Illinois",39.75,32
2017-04-15,"Oklahoma",52,53
2017-04-15,"Michigan",44,40
2017-04-15,"North Carolina",21,18
2017-04-15,"Washington",44,27
2017-04-15,"California",20,17.5
2017-04-15,"Missouri",27,23
2017-04-15,"Florida",38,26
2017-04-15,"Maryland",73,26
2017-04-15,"Georgia",26,29
2017-04-15,"Massachusetts",24,24
2017-04-15,"Maryland",18,18
2017-04-15,"Virginia",26,39
2017-04-15,"California",35,44
2017-04-15,"New Jersey",21,20
2017-04-15,"New Jersey",51,45
2017-04-15,"Texas",81,29
2017-04-15,"Florida",37,34
2017-04-15,"Florida",26,34
2017-04-15,"Florida",18,21
2017-04-15,"Pennsylvania",17,18
2017-04-16,"New York",28,26
2017-04-16,"Massachusetts",32.5,24
2017-04-16,"Texas",30,25.5
2017-04-16,"Illinois",36,41
2017-04-16,"Nebraska",29,30
2017-04-16,"Louisiana",68,54
2017-04-16,"Utah",31,19.25
2017-04-16,"Virginia",29.6666666666667,33
2017-04-16,"Kentucky",25.5,46
2017-04-16,"Georgia",44,32
2017-04-16,"Kentucky",51,40
2017-04-16,"Michigan",25,19
2017-04-16,"California",25,39
2017-04-16,"South Carolina",52,45.5
2017-04-16,"Illinois",21,24
2017-04-16,"Ohio",74,37
2017-04-16,"New York",16,12
2017-04-16,"Alabama",19,26
2017-04-16,"Illinois",34,29
2017-04-16,"Delaware",15,13
2017-04-16,"Pennsylvania",20,25
2017-04-16,"New York",40,19
2017-04-16,"Arkansas",15,18.5
2017-04-16,"Michigan",33,17
2017-04-16,"New Jersey",14.5,21
2017-04-16,"New Mexico",30,32
2017-04-16,"Massachusetts",43.5,44
2017-04-16,"New York",16,16
2017-04-16,"New York",26,24
2017-04-16,"California",28,26
2017-04-16,"Utah",46,35
2017-04-16,"West Virginia",48,25
2017-04-16,"Maine",36,40
2017-04-17,"Oklahoma",24,21
2017-04-17,"Florida",56,57
2017-04-17,"Arizona",20.5,16
2017-04-17,"Pennsylvania",23,21
2017-04-17,"Oklahoma",27,30
2017-04-17,"Florida",15,49
2017-04-17,"Virginia",25,20
2017-04-17,"Washington",19,32
2017-04-17,"Minnesota",25,20
2017-04-17,"New York",36,22.3333333333333
2017-04-17,"Mississippi",37.5,23
2017-04-17,"Nebraska",1,11.5
2017-04-17,"Minnesota",38,18
2017-04-17,"Georgia",57,53
2017-04-17,"Michigan",26,21
2017-04-17,"Tennessee",19.5,34
2017-04-17,"Michigan",33,21
2017-04-17,"Indiana",39,21.5
2017-04-17,"Alabama",40,82
2017-04-17,"Mississippi",22,35
2017-04-17,"Illinois",33,33
2017-04-17,"Texas",28,26
2017-04-17,"Maryland",22,26
2017-04-18,"Florida",32,37
2017-04-18,"California",43,39
2017-04-18,"Massachusetts",28,25
2017-04-18,"Missouri",20,19
2017-04-18,"Oklahoma",40,45
2017-04-18,"Louisiana",19,30
2017-04-18,"Tennessee",51,26
2017-04-18,"Pennsylvania",30,27
2017-04-18,"Florida",22,20
2017-04-18,"Iowa",32,30
2017-04-18,"Ohio",56,22
2017-04-18,"California",25,27
2017-04-18,"Michigan",42,44
2017-04-18,"Ohio",22,21.3333333333333
2017-04-18,"Kentucky",37,36
2017-04-18,"New York",42.5,42
2017-04-18,"Louisiana",25,26.6666666666667
2017-04-18,"Minnesota",27,26
2017-04-18,"Florida",50.5,34
2017-04-19,"California",38,33
2017-04-19,"New Jersey",33,20
2017-04-19,"New Jersey",16,18
2017-04-19,"Alaska",22,21
2017-04-19,"California",38,33
2017-04-19,"Oregon",54,40
2017-04-19,"Ohio",32,32
2017-04-19,"Texas",13,20.6666666666667
2017-04-19,"Texas",27,24.5
2017-04-19,"Kansas",34,41
2017-04-19,"Louisiana",29,24
2017-04-19,"West Virginia",26,24
2017-04-19,"North Carolina",36,32
2017-04-19,"Maine",43,36
2017-04-19,"Kentucky",55,36
2017-04-19,"Louisiana",53,37
2017-04-19,"Virginia",4,26
2017-04-19,"Texas",32,34
2017-04-20,"Virginia",27,17
2017-04-20,"Virginia",45,25
2017-04-20,"New Jersey",23,36
2017-04-20,"Missouri",34,43
2017-04-20,"Indiana",30.5,40.5
2017-04-20,"Florida",40,30
2017-04-20,"Tennessee",34,35
2017-04-20,"Tennessee",22,18.3333333333333
2017-04-20,"New York",79,48
2017-04-20,"Washington",30.3333333333333,18
2017-04-20,"Nebraska",29,20
2017-04-20,"Georgia",32,32
2017-04-20,"Minnesota",31,41
2017-04-20,"Florida",28,47
2017-04-20,"Virginia",34,29
2017-04-20,"Washington",7,34
2017-04-20,"Mississippi",75,39
2017-04-20,"Texas",62,31
2017-04-20,"North Carolina",27,20
2017-04-20,"North Carolina",37,20.5
2017-04-20,"Georgia",17,30
2017-04-20,"Missouri",39.5,51
2017-04-20,"Maryland",23,26
2017-04-20,"Texas",48,43
2017-04-21,"Florida",23,21
2017-04-21,"Ohio",17,19
2017-04-21,"Florida",25,17
2017-04-21,"Oklahoma",26,39
2017-04-21,"Illinois",21.5,18
2017-04-21,"Florida",55,36
2017-04-21,"Texas",20,17
2017-04-21,"Florida",21,23
2017-04-21,"Mississippi",40,33.6666666666667
2017-04-21,"Louisiana",19,19
2017-04-21,"California",29,29
2017-04-21,"Illinois",43,34
2017-04-21,"Louisiana",47,21.3333333333333
2017-04-21,"Pennsylvania",6,24
2017-04-21,"Nebraska",47,51
2017-04-21,"Tennessee",32,21
2017-04-21,"Ohio",32,39
2017-04-21,"Virginia",27,24
2017-04-21,"Massachusetts",18,18.5
2017-04-21,"Pennsylvania",58,40
2017-04-21,"Florida",42,53
2017-04-21,"South Carolina",36,19
2017-04-22,"Wisconsin",28,20
2017-04-22,"Georgia",16.5,43
2017-04-22,"Washington",49,35
2017-04-22,"New Jersey",24.5,19
2017-04-22,"New York",45,26
2017-04-22,"Georgia",50,67
2017-04-22,"Delaware",19,15
2017-04-22,"Florida",29,35
2017-04-22,"Oklahoma",51,49
2017-04-22,"Maryland",32,37
2017-04-22,"New Mexico",21,21
2017-04-22,"West Virginia",32,45
2017-04-22,"Texas",17,18
2017-04-22,"North Carolina",44,68
2017-04-22,"New York",22,26
2017-04-22,"Colorado",26,49
2017-04-22,"Florida",31,71
2017-04-22,"Texas",47,35
2017-04-22,"Pennsylvania",24,36
2017-04-22,"Texas",23,18.75
2017-04-22,"North Carolina",24,23
2017-04-23,"Tennessee",27.5,32.1666666666667
2017-04-23,"Oklahoma",20,18.25
2017-04-23,"Rhode Island",20,43
2017-04-23,"Georgia",24,18
2017-04-23,"Tennessee",20,45
2017-04-23,"Kentucky",17,17
2017-04-23,"Florida",40,31
2017-04-23,"Nevada",32,23
2017-04-23,"Texas",14,16
2017-04-23,"South Carolina",25,21
2017-04-23,"Pennsylvania",26.5,21
2017-04-23,"Indiana",24,21
2017-04-23,"Indiana",25,22
2017-04-23,"Missouri",80,83
2017-04-23,"Georgia",25,22
2017-04-23,"Nebraska",4,27
2017-04-23,"Oregon",40,25
2017-04-24,"Florida",26,22
2017-04-24,"Michigan",17,25
2017-04-24,"Illinois",18,21
2017-04-24,"Texas",48,60
2017-04-24,"North Carolina",18,20
2017-04-24,"North Carolina",21,19
2017-04-24,"Pennsylvania",17,16
2017-04-24,"Pennsylvania",22,28
2017-04-24,"Missouri",35,30
2017-04-24,"Washington",14,23
2017-04-24,"Tennessee",51,50
2017-04-24,"California",61,57
2017-04-24,"New Mexico",56,46.5
2017-04-24,"Texas",37,46.5
2017-04-24,"New York",37,37
2017-04-24,"Maryland",53,29
2017-04-24,"Virginia",17,18
2017-04-25,"Texas",19,18
2017-04-25,"Nevada",0,40
2017-04-25,"Florida",13,17
2017-04-25,"Tennessee",35,53
2017-04-25,"Texas",22,19
2017-04-25,"Pennsylvania",20,22
2017-04-25,"New York",27,34
2017-04-25,"New York",25,27
2017-04-25,"Louisiana",42,27
2017-04-25,"Illinois",32,27
2017-04-25,"North Carolina",34,48
2017-04-25,"Pennsylvania",22,23.5
2017-04-25,"Wisconsin",35,28
2017-04-25,"Virginia",26,28
2017-04-25,"Rhode Island",18,16
2017-04-25,"Arizona",25,31
2017-04-25,"Pennsylvania",14,19
2017-04-25,"Florida",32,26
2017-04-25,"Florida",29,22
2017-04-25,"Pennsylvania",23,22
2017-04-25,"Indiana",20,22
2017-04-25,"Pennsylvania",18,22
2017-04-25,"Tennessee",24,19
2017-04-26,"Illinois",22,30
2017-04-26,"New York",28,37
2017-04-26,"Kentucky",3,3
2017-04-26,"California",21,19.4
2017-04-26,"Delaware",32,26
2017-04-26,"North Carolina",37,25
2017-04-26,"Pennsylvania",52,55
2017-04-26,"North Carolina",29,30.5
2017-04-26,"New York",39,52
2017-04-26,"Texas",17,19
2017-04-26,"Texas",34,39
2017-04-26,"Wisconsin",25,19
2017-04-26,"Ohio",26,22
2017-04-26,"Florida",52,39
2017-04-26,"Ohio",68,63
2017-04-26,"Virginia",17,18
2017-04-26,"Massachusetts",17,18
2017-04-26,"New Jersey",30,19
2017-04-26,"Massachusetts",27,23
2017-04-26,"Arizona",28,26
2017-04-27,"Ohio",37,28
2017-04-27,"Florida",39,29
2017-04-27,"Florida",27,37
2017-04-27,"Ohio",20,19
2017-04-27,"California",47,38
2017-04-27,"New York",75,69
2017-04-27,"Missouri",56,19
2017-04-27,"Minnesota",19,21.8333333333333
2017-04-27,"Florida",21.5,23.5
2017-04-27,"South Carolina",39,33
2017-04-27,"Illinois",25,38
2017-04-27,"Maryland",29,22.5
2017-04-27,"Kentucky",74,72
2017-04-27,"Georgia",27,30.5
2017-04-27,"Wisconsin",64,38
2017-04-27,"Washington",34,35.4
2017-04-27,"Florida",53,57
2017-04-27,"District of Columbia",37,34
2017-04-27,"California",42,20
2017-04-27,"Michigan",30,20
2017-04-28,"Oklahoma",51,18.6666666666667
2017-04-28,"Colorado",18,43
2017-04-28,"Idaho",34,38
2017-04-28,"North Dakota",15,17
2017-04-28,"California",34,16
2017-04-28,"Tennessee",23,32
2017-04-28,"Florida",27,38
2017-04-28,"New Mexico",42,30
2017-04-28,"Georgia",25,28.5
2017-04-28,"Maryland",41,29
2017-04-28,"Texas",18,18
2017-04-28,"Texas",42,21
2017-04-28,"Georgia",18.3333333333333,18
2017-04-28,"New York",41,29
2017-04-28,"New York",27.5,25
2017-04-28,"North Carolina",12,11
2017-04-28,"New Jersey",37,30
2017-04-28,"Maryland",34,38
2017-04-28,"New York",12,18
2017-04-29,"Kentucky",13,17
2017-04-29,"Florida",22,18.5
2017-04-29,"Louisiana",26,26.5
2017-04-29,"California",19,19
2017-04-29,"California",40,51
2017-04-29,"Massachusetts",29,35
2017-04-29,"Minnesota",22,38
2017-04-29,"New York",24,21
2017-04-29,"Florida",41,38
2017-04-29,"Mississippi",34,23.5
2017-04-29,"Pennsylvania",89,65
2017-04-29,"Indiana",69,40
2017-04-29,"Texas",53,49
2017-04-29,"West Virginia",32,38
2017-04-29,"New Jersey",20,23
2017-04-29,"Kansas",35,22
2017-04-29,"New York",54,39
2017-04-29,"Nebraska",17,19.5
2017-04-29,"Michigan",39,44
2017-04-29,"Louisiana",27,29
2017-04-29,"Michigan",27,30
2017-04-29,"Virginia",20,20
2017-04-29,"Maryland",29,18
2017-04-30,"North Carolina",25,21
2017-04-30,"Pennsylvania",28,33
2017-04-30,"Florida",12,11
2017-04-30,"Ohio",41,45
2017-04-30,"Georgia",21,19.4
2017-04-30,"Texas",15,37
2017-04-30,"Louisiana",24,26
2017-04-30,"Missouri",18,19
2017-04-30,"Alaska",36,37
2017-04-30,"Louisiana",19,21
2017-04-30,"West Virginia",52,27
2017-04-30,"Louisiana",24,34
2017-04-30,"Connecticut",33,55
2017-04-30,"Florida",31,74
2017-05-01,"Georgia",64,31
2017-05-01,"Florida",31,52
2017-05-01,"Michigan",7,23
2017-05-01,"Montana",22,24
2017-05-01,"Georgia",86,96
2017-05-01,"Texas",43,45
2017-05-01,"Delaware",21,21
2017-05-01,"Mississippi",32,17
2017-05-01,"Ohio",18,18
2017-05-01,"New Jersey",39,30
2017-05-01,"Tennessee",30,18
2017-05-01,"Florida",68,23
2017-05-01,"Tennessee",19,21
2017-05-01,"South Dakota",36,45
2017-05-01,"Iowa",44,23
2017-05-01,"Michigan",37,22
2017-05-01,"New York",40.5,49
2017-05-01,"Ohio",18,17
2017-05-01,"Pennsylvania",21,17
2017-05-01,"Virginia",10,11
2017-05-01,"South Carolina",41,32
2017-05-01,"Pennsylvania",16,26
2017-05-01,"Michigan",15,18
2017-05-01,"Kansas",36,81
2017-05-01,"California",18,18.75
2017-05-01,"Georgia",46,68
2017-05-01,"Louisiana",22.5,36
2017-05-01,"Maine",46,66
2017-05-01,"Texas",52,25
2017-05-01,"Connecticut",33,55
2017-05-01,"Florida",17,16.5
2017-05-01,"New Jersey",21,36
2017-05-02,"New Jersey",18,18.75
2017-05-02,"Tennessee",58,21.5
2017-05-02,"Washington",21,31
2017-05-02,"Missouri",25,21
2017-05-02,"New York",34,46
2017-05-02,"New Mexico",20,19
2017-05-02,"California",60,19
2017-05-02,"Wisconsin",23,17
2017-05-02,"New York",41,43
2017-05-02,"North Carolina",34,34
2017-05-02,"California",62,39
2017-05-02,"Arizona",19,18
2017-05-02,"Michigan",27,25
2017-05-02,"Arizona",65.5,29
2017-05-02,"Pennsylvania",11,17
2017-05-02,"Connecticut",22,22
2017-05-03,"Texas",26,37
2017-05-03,"North Carolina",39,21
2017-05-03,"Texas",20,21
2017-05-03,"Arkansas",37,33
2017-05-03,"North Carolina",27,20
2017-05-03,"Texas",40,45
2017-05-03,"Ohio",41,18.3333333333333
2017-05-03,"Florida",63,48
2017-05-03,"Florida",37,24
2017-05-03,"New Jersey",24,26.5
2017-05-03,"California",22,26
2017-05-03,"New York",28,32
2017-05-03,"Indiana",41,27
2017-05-03,"Texas",2,28
2017-05-03,"Maryland",27,24
2017-05-03,"North Carolina",29,31
2017-05-03,"Florida",29,20
2017-05-03,"South Carolina",26,30
2017-05-03,"Iowa",37,29
2017-05-03,"California",53.5,24
2017-05-04,"California",20,32.5
2017-05-04,"Tennessee",23,20
2017-05-04,"New York",23,21.4
2017-05-04,"Oregon",58,53
2017-05-04,"Georgia",17,18
2017-05-04,"South Carolina",48,23
2017-05-04,"California",21,25
2017-05-04,"New Jersey",18,36
2017-05-04,"Washington",70,20.5
2017-05-04,"Illinois",22,38
2017-05-04,"Ohio",35.5,22
2017-05-04,"Texas",52,49
2017-05-04,"Illinois",16,23
2017-05-04,"Alaska",47,29
2017-05-04,"North Carolina",34,25
2017-05-04,"New Jersey",23,29
2017-05-04,"New York",17,16
2017-05-05,"Texas",25,23
2017-05-05,"South Carolina",18,18.5
2017-05-05,"California",24,18
2017-05-05,"South Carolina",18,37
2017-05-05,"Mississippi",73,72
2017-05-05,"Maine",10,46
2017-05-05,"Florida",53,49
2017-05-05,"Texas",29,32
2017-05-05,"Illinois",41,36.5
2017-05-05,"Texas",82,54
2017-05-05,"Texas",15,15
2017-05-05,"Louisiana",13,12.5
2017-05-05,"Oklahoma",19,18.5
2017-05-05,"Michigan",24.5,22
2017-05-05,"South Carolina",31,25
2017-05-05,"Arizona",46,38
2017-05-05,"Michigan",63,47
2017-05-05,"Massachusetts",36,25
2017-05-05,"South Carolina",17,21.5
2017-05-05,"Louisiana",20,19
2017-05-05,"California",40,44
2017-05-05,"Indiana",32,23
2017-05-05,"Texas",29,27
2017-05-06,"Kentucky",18,16
2017-05-06,"Washington",50,39
2017-05-06,"Alaska",28,39
2017-05-06,"Michigan",35,42
2017-05-06,"Kansas",77,40
2017-05-06,"California",34,55
2017-05-06,"Missouri",14,18
2017-05-06,"Maryland",24,21
2017-05-06,"Georgia",30,58
2017-05-06,"Arkansas",19,29
2017-05-06,"Kentucky",56,53
2017-05-06,"Texas",39,16
2017-05-06,"Alabama",58,22
2017-05-06,"Kentucky",47,49
2017-05-06,"Florida",34,27
2017-05-06,"North Carolina",51,30
2017-05-06,"Maryland",28,18
2017-05-06,"California",68,35
2017-05-06,"Illinois",18.5,20
2017-05-06,"Alabama",28.5,40
2017-05-06,"Maryland",31,25.5
2017-05-07,"Montana",69,75
2017-05-07,"New Hampshire",22,18
2017-05-07,"Alabama",23,26
2017-05-07,"Massachusetts",23,26
2017-05-07,"Texas",18,24
2017-05-07,"Indiana",34,21
2017-05-07,"Arizona",49,49
2017-05-07,"Florida",39,30
2017-05-07,"Maryland",35.5,22
2017-05-07,"Arkansas",44,39
2017-05-07,"Utah",25,18
2017-05-07,"Louisiana",20,21
2017-05-07,"Georgia",16,21
2017-05-07,"Texas",65,64
2017-05-07,"Kansas",41,31
2017-05-07,"South Carolina",28,18
2017-05-07,"Washington",30,30
2017-05-07,"Kentucky",26,32
2017-05-07,"Arizona",69,67
2017-05-07,"North Carolina",33,27
2017-05-07,"Georgia",9,23
2017-05-07,"Wisconsin",20,26
2017-05-07,"Massachusetts",20,22
2017-05-07,"Virginia",37,29
2017-05-07,"North Carolina",27,32
2017-05-08,"Massachusetts",24,28.5
2017-05-08,"Georgia",26,22
2017-05-08,"Illinois",38,42
2017-05-08,"New Jersey",53,18
2017-05-08,"Missouri",18,17
2017-05-08,"Tennessee",34,26
2017-05-08,"Maryland",19,16
2017-05-08,"Georgia",45,53
2017-05-08,"Indiana",23,23
2017-05-08,"California",16,21
2017-05-08,"Michigan",17,21
2017-05-08,"Georgia",29,23
2017-05-08,"North Carolina",35,32
2017-05-08,"Arizona",17,27
